"id","extralabel","name","latitude","longitude"
"DEAAH A","Station","Aumühle Abzw","53.529971","10.319278"
"DEAAS O","Station","Hamburg-Ottensen                (S-Bahn)","53.559558","9.926052"
"DEABG S","Station","Hamburg-Bergedorf               (S-Bahn)","53.489888","10.206188"
"DEABTSB","Station","Hamburg Berliner Tor         (Bergedorf)","53.552456","10.02495"
"DEABTSL","Station","Hamburg Berliner Tor          (Landwehr)","53.553002","10.024563"
"DEAE  N","Station","Hamburg-Eidelstedt (En)","53.620749","9.857578"
"DEAE  O","Station","Hamburg-Eidelstedt (Eo)","53.608197","9.882638"
"DEAHBIA","Station","Hamburg-Billwerder-Moorfleet      (Abzw)","53.514748","10.097992"
"DEAHBRS","Switch","Hamburg-Hausbruch               (S-Bahn)","53.47161","9.919747"
"DEALD A","Station","Lübeck-Dänischburg IKEA Abzw","53.911512","10.738975"
"DEALD G","Station","Lübeck-Dänischburg Gbf","53.911639","10.747857"
"DEASBRN","PassengerStop","Schleibrücke Nord","54.584626","9.818855"
"DEASBRS","PassengerStop","Schleibrücke Süd","54.58196","9.82142"
"DEAWLBA","Station","Hamburg-Wilhelmsburg Abzw","53.502305","10.007331"
"DEBAG O","Junction","Glasower Damm Ost","52.352903","13.420591"
"DEBAG S","Junction","Glasower Damm Süd","52.341383","13.414595"
"DEBAG W","Junction","Glasower Damm West","52.349296","13.405065"
"DEBATSO","Station","Attilastr Oilt (Bft)","52.435567","13.368071"
"DEBBIKL","Junction","Biesdorfer Kreuz Süd-Ost","52.515312","13.542414"
"DEBBIKM","Junction","Biesdorfer Kreuz Mitte","52.510227","13.539516"
"DEBBIKO","Junction","Biesdorfer Kreuz Ost","52.513157","13.553246"
"DEBBIKS","Junction","Biesdorfer Kreuz Süd","52.49903","13.543091"
"DEBBIKV","Junction","Biesdorfer Kreuz Süd-West","52.508458","13.538101"
"DEBBIKW","Junction","Biesdorfer Kreuz West","52.514482","13.519323"
"DEBFSTT","PassengerStop","Berlin Friedrichstraße (Nord-Süd-Tunnel)","52.52055","13.386321"
"DEBGD R","Station","Berlin-Grunewald Gdr","52.489391","13.264113"
"DEBGD S","Station","Berlin-Grunewald Gds","52.483059","13.254956"
"DEBGH M","Station","Genshagener Heide Mitte","52.332277","13.269976"
"DEBGH N","Station","Genshagener Heide Nord","52.338239","13.255465"
"DEBGK N","Junction","Grünauer Kreuz Nord","52.426416","13.561834"
"DEBGK S","Junction","Grünauer Kreuz Süd","52.416335","13.554854"
"DEBGK W","Junction","Grünauer Kreuz West","52.425838","13.554552"
"DEBGSBS","Station","Großbeeren Süd","52.347143","13.283144"
"DEBHLRN","Station","Berlin-Halensee Nordkopf","52.505839","13.282299"
"DEBHLRS","Station","Berlin-Halensee Südkopf","52.493353","13.293679"
"DEBOSGA","Station","Berlin Warschauer Straße (F-Bahn) Bft","52.504874","13.457906"
"DEBPAFS","Station","Berlin Südkreuz Süd Abzw","52.466491","13.361592"
"DEBSE B","Station","Seddin Bla","52.281557","12.965966"
"DEBSE N","Station","Seddin Einf Nord","52.303082","13.007198"
"DEBSE W","Station","Seddin Ausf West","52.287058","12.976138"
"DEBSN E","Station","Senftenberg B 10","51.542048","14.033061"
"DEBSPDM","Station","Berlin-Spandau Mitte","52.530988","13.216113"
"DEBSPDO","Station","Berlin-Spandau Ost","52.529617","13.22738"
"DEBSTAB","PassengerStop","Berlin-Staaken Bstg","52.537705","13.141195"
"DEBWKRR","PassengerStop","Berlin Westkreuz (Ringbahn)","52.500783","13.283965"
"DEBWURO","Station","Wustermark Rbf Wot","52.545509","13.031267"
"DEDAF N","Station","Arnsdorf Nord","51.10171","13.972525"
"DEDAF W","Station","Arnsdorf West","51.099934","13.960875"
"DEDCW B","Station","Coswig (bei Dresden) Stw 1","51.136385","13.569713"
"DEDR  R","Station","Riesa Rbf","51.311746","13.267497"
"DEDR  V","Station","Riesa Stw 4","51.304038","13.279765"
"DEEAHLH","PassengerStop","Ahlen (Westf) Notbahnsteig","51.761447","7.896205"
"DEEBRAH","PassengerStop","Brake (b Bielefeld) Hp","52.069966","8.60608"
"DEECASP","PassengerStop","Castrop-Rauxel Süd Hp","51.55033","7.310057"
"DEEDDPB","Station","Dortmund-Dorstfeld              (S-Bahn)","51.509987","7.420466"
"DEEDDPH","Station","Dortmund-Dorstfeld (hoch)","51.509303","7.425393"
"DEEDDPT","Station","Dortmund-Dorstfeld (tief)","51.50934","7.425074"
"DEEESOB","Station","Essen-Steele Ost Bez Ruhrbrücke","51.442691","7.081011"
"DEEHE P","PassengerStop","Heessen Hp","51.70914","7.831666"
"DEEHERT","Station","Herne Hot","51.557103","7.253332"
"DEEHGVF","Station","Hagen-Vorhalle Vof","51.386605","7.428335"
"DEEHGVS","Station","Hagen-Vorhalle Abzw Schönfeld","51.370589","7.400188"
"DEEHGVW","Station","Hagen-Vorhalle Vwf","51.380547","7.415652"
"DEEHUOS","Station","Gelsenkirchen Hugo Abzw","51.539815","7.06845"
"DEEMRYA","Station","Mülheim (Ruhr)-Styrum Bez. West","51.451024","6.840322"
"DEEOB N","Station","Oberhausen Hbf Obn","51.487501","6.852163"
"DEEOB O","Station","Oberhausen Hbf Obo","51.482108","6.863587"
"DEEOBRM","Station","Oberhausen West Orm","51.476753","6.832658"
"DEEOBRO","Station","Oberhausen West Oro","51.482159","6.84598"
"DEEOBRW","Station","Oberhausen West Orw","51.473775","6.821935"
"DEEREKK","PassengerStop","Klein Reken","51.787163","7.035333"
"DEEWANB","Station","Wanne-Eickel Bro","51.534119","7.174721"
"DEFB  B","Station","Bebra Berg","50.949359","9.79133"
"DEFB  O","Station","Bebra Ost","50.952127","9.800994"
"DEFB  R","Station","Bebra Rbf","50.959138","9.803876"
"DEFBUSS","PassengerStop","Dreieich-Buchschlag Hp","50.02261","8.661021"
"DEFEGWS","Junction","Eschwege-Stegmühle","51.186168","9.99287"
"DEFEGWW","Junction","Eschwege-Wehre","51.198764","9.99835"
"DEFFAWA","Station","Frankfurt-Höchst Farbwerke Ültg","50.093304","8.518293"
"DEFFG H","Station","Friedberg Hohl","50.323825","8.773934"
"DEFFS A","Station","Frankfurt (Main) Süd Abstellbahnhof","50.094047","8.669873"
"DEFFU B","Station","Fulda Bronnzell","50.518995","9.679795"
"DEFG  B","Station","Gießen Pbf/Rbf Ültg II","50.56544","8.647811"
"DEFKBWO","Junction","Mainz Kaiserbrücke Ost","50.026958","8.26216"
"DEFKR N","Station","Kassel Rbf Nord","51.340825","9.473206"
"DEFKR S","Station","Kassel Rbf Süd","51.320447","9.453843"
"DEFKR T","Station","Kassel Rbf Tal","51.343595","9.471961"
"DEFMB A","Station","Mainz-Bischofsheim Überltg I","49.973122","8.393988"
"DEFMB N","Station","Mainz-Bischofsheim Überltg II","49.984327","8.37868"
"DEFMB P","Station","Mainz-Bischofsheim Pbf","49.992922","8.358042"
"DEFMLSS","Station","Melsungen Süd","51.120605","9.539494"
"DEFNI S","PassengerStop","Frankfurt-Niederrad Hp","50.080721","8.636985"
"DEFWO A","Station","Wiesbaden Ost Gbf Ültg","50.031614","8.269924"
"DEFWO B","Station","Wiesbaden Ost Gbf (B)","50.029545","8.267478"
"DEHBR A","Station","Bremen Rbf Ausfahrt","53.115131","8.776131"
"DEHBR V","Station","Bremen Rbf Abzw","53.134216","8.747066"
"DEHEBGN","Station","Eichenberg Nordkopf","51.382711","9.929304"
"DEHG  G","Station","Göttingen Gbf","51.549655","9.925727"
"DEHLERW","Station","Lehrte West","52.379136","9.955631"
"DEHLI R","Station","Hannover-Linden/Fischerhof","52.352569","9.723448"
"DEHM  G","Station","Minden (Westf) Gbf","52.297504","8.949124"
"DEHO  O","Station","Osnabrück Hbf Po","52.27061","8.059773"
"DEHO  U","Station","Osnabrück Hbf Pu","52.271496","8.065729"
"DEHOYGA","Station","Bad Oeynhausen Gbf Abzw","52.207876","8.828636"
"DEHU  G","Station","Uelzen Gbf","52.965105","10.548483"
"DEIEESW","Switch","Emmerich Systemwechsel Fr Strecke (Fwst)","51.86017","6.173608"
"DEKB  G","Station","Bonn Gbf","50.73811","7.073926"
"DEKBR G","Station","Brühl Gbf","50.843874","6.90902"
"DEKDBWN","PassengerStop","Dormagen Chempark        (Nordbahnsteig)","51.077602","6.837807"
"DEKDFFH","PassengerStop","Düsseldorf Flughafen                (Hp)","51.291558","6.786598"
"DEKDN P","Station","Düren Pbf","50.815934","6.489914"
"DEKKASS","Station","Hürth-Kalscheuren Südkopf","50.870378","6.909007"
"DEKKDZB","Station","Köln Messe/Deutz Bft (S-Bahn)","50.940276","6.982574"
"DEKKERG","Station","Köln-Ehrenfeld Gbf","50.949032","6.893118"
"DEKKN W","Station","Köln-Nippes Wendeanlage","50.960602","6.942247"
"DEKNOKB","Junction","Neuss Nordkanal W 1","51.187068","6.678592"
"DEKNOKC","Junction","Neuss Nordkanal W 7","51.192637","6.680173"
"DEKPW N","Station","Porz-Wahn Nord","50.865017","7.080984"
"DEKRY G","Station","Rheydt Gbf","51.15187","6.431366"
"DEKT  N","Station","Troisdorf Nord","50.81877","7.135705"
"DELBK N","Station","Blankenburg (Harz) Nord","51.80527","10.951999"
"DELE  H","Station","Leipzig-Engelsdorf Bstg","51.343961","12.477714"
"DELEGOB","PassengerStop","Eilenburg Ost Bk Hp","51.463398","12.667829"
"DELF  F","Station","Falkenberg (Elster) unt Bf Stw W 15","51.5735","13.257773"
"DELF  O","Station","Falkenberg (Elster) ob Bf","51.583339","13.246237"
"DELF  S","Station","Falkenberg (Elster) unt Bf Stw W 17","51.577902","13.250784"
"DELF  U","Station","Falkenberg (Elster) unt Bf Pbf/Stw B 20","51.586229","13.246083"
"DELF  W","Station","Falkenberg (Elster) ob Bf Stw W 2","51.582913","13.251401"
"DELGOSO","Station","Gröbers Ost","51.431167","12.136022"
"DELGOSS","Station","Gröbers Süd","51.426351","12.140595"
"DELGOSW","Station","Gröbers West","51.434164","12.100214"
"DELK  S","Station","Köthen Süd","51.730472","11.998417"
"DELK  W","Station","Köthen West","51.736249","11.985303"
"DELL  N","Station","Leipzig Nordkopf","51.371323","12.399116"
"DELLC Y","Station","Leipzig-Connewitz Streckenw 6361/6362","51.307147","12.390484"
"DELLPDH","PassengerStop","Leipzig-Paunsdorf Hp","51.344343","12.444618"
"DELLW L","Station","Leipzig-Wahren Westkopf","51.393573","12.283035"
"DELLW V","Station","Leipzig Wahrener Viadukt","51.374948","12.327887"
"DELM  S","Station","Magdeburg Südseite","52.120133","11.62464"
"DELMB F","Station","Magdeburg-Fermersleben","52.09412","11.640179"
"DELNW H","PassengerStop","Leipzig Messe Hp","51.396168","12.389393"
"DELSB G","Station","Schönebeck (Elbe) Gbf","52.024093","11.72411"
"DELSD U","Station","Schkeuditz Übergabegleis","51.404743","12.240017"
"DELSUEA","Station","Halle-Südstadt Bft Sa","51.451095","11.931107"
"DEMA  B","Station","Augsburg Hbf (Bbf Süd)","48.340964","10.887352"
"DEMAHZF","Station","Augsburg-Hochzoll Abzweig","48.353359","10.938469"
"DEMAHZH","PassengerStop","Augsburg-Hochzoll Hp","48.352863","10.942589"
"DEMBIHA","Station","Biessenhofen Abzweig","47.834262","10.642585"
"DEMBIHH","PassengerStop","Biessenhofen Hp","47.829995","10.64041"
"DEMH  W","Station","München Hbf Vorstellgruppe Süd","48.141431","11.542385"
"DEMKO H","PassengerStop","Kirchseeon Hp","48.071082","11.887213"
"DEMLR W","Station","München-Laim ICE WuA","48.144942","11.505528"
"DEMMA A","Station","Maisach Abzw","48.214495","11.246113"
"DEMP  W","Station","München-Pasing West","48.153429","11.440477"
"DENCH S","Station","Cham (Oberpf) Schwedenschanze","49.221793","12.690647"
"DENF  G","Station","Fürth (Bay) Gbf","49.46699","11.002539"
"DENM  W","Station","Miltenberg West","49.706291","9.233587"
"DENNE O","Station","Neuenmarkt-Wirsberg Ost","50.089128","11.595073"
"DENNE S","Station","Neuenmarkt-Wirsberg Süd","50.084428","11.590541"
"DENNR B","Station","Nürnberg Rbf Minervabrücke","49.421152","11.064822"
"DENNR E","Station","Nürnberg Rbf Einfahrt","49.40062","11.126999"
"DENPA G","Station","Passau Gbf","48.572417","13.427869"
"DENWHWU","Station","Würzburg-Heidingsfeld West Ültg","49.765175","9.940222"
"DEREISO","Station","Eisenberg (Pfalz) Bahnsteig Ost","49.554514","8.070599"
"DEREISW","Station","Eisenberg (Pfalz) Bahnsteig  West","49.553419","8.06841"
"DERL  N","Station","Ludwigshafen (Rhein) Überleitung Nord","49.482821","8.431106"
"DERL  S","Station","Ludwigshafen (Rhein) Überleitung Süd","49.47649","8.443275"
"DERL  T","Station","Ludwigshafen (Rhein) Hbf tief","49.471683","8.429941"
"DERLB W","Station","Ludwigshafen (Rhein) BASF Werksgrenze","49.529414","8.403855"
"DERLBST","Station","Ludwigshafen (Rhein) BASF Südtor","49.492642","8.439573"
"DERM  O","Station","Mannheim Hbf Ost","49.472096","8.483463"
"DERMR E","Station","Mannheim Rbf Gr E Süd","49.455495","8.522084"
"DERMR M","Station","Mannheim Rbf Gr M","49.447946","8.545926"
"DERMR W","Station","Mannheim Rbf Westeinfahrt","49.465759","8.498555"
"DERMU B","Station","Muggensturm Badesee","48.879974","8.286782"
"DERWRTL","Station","Wörth (Rhein) Alte Bahnmeisterei","49.048615","8.266582"
"DESEG N","Station","Ehrang Nord","49.794886","6.684787"
"DESHY N","Station","Hochspeyer Nord","49.450488","7.914022"
"DESHY O","Station","Hochspeyer Ost","49.443881","7.917198"
"DESKU B","Station","Karthaus Moselbrücke","49.704507","6.575073"
"DESKU M","Station","Karthaus Mitte","49.704018","6.58188"
"DESKU N","Station","Karthaus Nordwest","49.706402","6.566902"
"DESKU O","Station","Karthaus Nordost","49.709354","6.570652"
"DESKU W","Station","Karthaus West/Konz Mitte","49.700305","6.573842"
"DESSH S","Station","Saarbrücken Hbf W 604","49.242145","6.969061"
"DESSR N","Station","Saarbrücken Rbf Nord","49.266643","7.006231"
"DESWR E","Station","Wemmetsweiler Kurve Einmündung","49.367856","7.066165"
"DETET N","Station","Eutingen im Gäu Em Nord","48.480775","8.769624"
"DETET S","Station","Eutingen im Gäu Em Süd","48.473062","8.762521"
"DETH  G","Station","Heilbronn Gbf","49.135185","9.196805"
"DETH  K","Station","Heilbronn-Klingenberg","49.12381","9.177243"
"DETLW O","Station","Laupheim Kurve Ost","48.228722","9.851618"
"DETLW S","Station","Laupheim Kurve Süd","48.227403","9.846588"
"DETM  N","Station","Mühlacker Em Nord","48.957265","8.831493"
"DETM  S","Station","Mühlacker Em Süd","48.949299","8.831993"
"DETN  G","Switch","Neckarsulm Grenze DB/AVG","49.190461","9.220694"
"DETS  T","Station","Stuttgart Hbf tief","48.783536","9.180328"
"DETSS W","Station","Stuttgart Schwabstraße Wendeanlage","48.767041","9.150308"
"DETSU P","Station","Stuttgart-Untertürkheim Pbf","48.779945","9.250443"
"DETSZAH","Station","Stuttgart-Zazenhausen Hp","48.83613","9.199406"
"DETT  G","Station","Tübingen Gbf","48.516539","9.068148"
"DETU  F","Station","Ulm-Söflingen","48.402695","9.958875"
"DETU  N","Station","Ulm Hbf Em Nord","48.40712","9.988092"
"DETU  R","Station","Ulm Hbf Bft Rbf","48.404599","9.967188"
"DEUE  F","Station","Erfurt Fahrzeugwerk","50.979509","11.081738"
"DEUE  G","Station","Erfurt Güterbahnhof","50.974844","11.055455"
"DEUE  L","Station","Erfurt Linderbach","50.98298","11.093903"
"DEUE  O","Station","Erfurt Güterbahnhof Ost","50.977099","11.073104"
"DEUG  G","Station","Gera Güterbf","50.889335","12.077915"
"DEUG  T","Station","Gera-Tinz","50.900961","12.065147"
"DEUGO K","Station","Gotha (16W03)","50.938244","10.72536"
"DEUGO O","Station","Gotha (16W10)","50.941228","10.723296"
"DEUGZ D","Station","Gera-Debschwitz","50.86408","12.083365"
"DEUWM F","Station","Weimar Stw W1","50.993594","11.343942"
"DEUWOFA","Switch","Woffleben Awanst","51.552766","10.736983"
"DEWDF N","Station","Dalwitzhof Nordkopf","54.068615","12.146395"
"DEWM  B","Station","Sassnitz-Mukran/Borchtitz","54.503595","13.530783"
"DEWM  E","Station","Sassnitz-Mukran Gbf (Einfahrgruppe)","54.498086","13.562796"
"DEYBBAK","TechnicalChange","Karower Kreuz Streckenwechsel 6067/6087","52.603648","13.464133"
"DEYBBFE","TechnicalChange","Bergfelde Streckenwechsel 6009/6010","52.671701","13.314959"
"DEYBBHN","TechnicalChange","Hohen Neuendorf Strw 6088/6090/6092","52.666864","13.286977"
"DEYBBIK","TechnicalChange","Biesdorfer Kreuz Nord Strw 6067/6080","52.544355","13.529864"
"DEYBBMO","TechnicalChange","Berlin-Moabit Streckenwechsel 6020/7397","52.535046","13.334511"
"DEYBBMZ","TechnicalChange","Merzdorf Streckenwechsel 6345/6220","51.759063","14.360582"
"DEYBBNB","TechnicalChange","Berlin Nordbahnhof Strw 6032/6002","52.535098","13.383292"
"DEYBBPO","TechnicalChange","Peitz Ost Streckenwechsel 6220/6345","51.830798","14.442431"
"DEYBBTW","TechnicalChange","Berlin Treptower Park Strw 6170/6164","52.489764","13.459867"
"DEYBBYO","TechnicalChange","Berlin Yorckstraße Strw 6034/6035","52.495225","13.372573"
"DEYBBZD","TechnicalChange","Berlin-Zehlendorf Strw 6184/6177","52.430109","13.255648"
"DEYEEBP","TechnicalChange","Bochum Präsident Streckenw 2151/2152","51.488032","7.207806"
"DEYEECC","TechnicalChange","Lutum Streckenwechsel 2273/2265","51.978765","7.218982"
"DEYEEDB","TechnicalChange","Bocholt Streckenwechsel 2263/2265","51.825339","6.613268"
"DEYFFNL","TechnicalChange","Niederlahnstein Streckenw 2324/3507","50.332384","7.596452"
"DEYFRSR","TechnicalChange","Schneeberg Streckenwechsel 5223/4124","49.635171","9.272596"
"DEYKKEZ","TechnicalChange","Köln-Nippes Streckenwechsel 2618/2610","50.958437","6.941479"
"DEYKKNR","TechnicalChange","Köln Neurather Ring Strw 2652/2659/2730","50.983145","7.018111"
"DEYKMSN","TechnicalChange","Schnelldorf Streckenwechsel 4951/5902","49.191282","10.154661"
"DEYLLAL","Switch","Leuna DB Grenze/MUEG","51.354502","12.052241"
"DEYLLCH","TechnicalChange","Chemnitz Hbf Streckenwechsel 6257/6258","50.848536","12.935155"
"DEYLLCI","TechnicalChange","Chemnitz-Hilbersdorf Strw 6258/6257","50.863037","12.960349"
"DEYLLEW","TechnicalChange","Elsterwerda Streckenwechsel 6135/6248","51.444383","13.509646"
"DEYLLHC","TechnicalChange","Hosena Streckenwechsel 6198/6194","51.432646","14.023019"
"DEYLLTA","TechnicalChange","Leipzig Tabakmühle Strw 6375/6376","51.312382","12.396881"
"DEYLLWI","TechnicalChange","Wiederitzsch Streckenwechsel 6381/6369","51.38178","12.340666"
"DEYLMPF","TechnicalChange","Probstzella Streckenwechsel 6383/5010","50.517879","11.395206"
"DEYMMBM","TechnicalChange","Bad Mergentheim Streckenw 4922/4953","49.495935","9.754659"
"DEYMMOL","TechnicalChange","Olching Streckenwechsel 5561/5560","48.206973","11.382281"
"DEYRRBT","TechnicalChange","Bretten Streckenwechsel 4130/4800","49.030839","8.702116"
"DEYRRHH","TechnicalChange","Rheinsheim Streckenwechsel 4132/3450","49.225332","8.40269"
"DEYTTIL","TechnicalChange","Illingen Streckenwechsel 4842/4800","48.957639","8.931479"
"DEYTTSE","TechnicalChange","Sersheim Streckenwechsel 4800/4842","48.955702","9.012945"
"DE0AABG","PassengerStop","Agathenburg","53.564225","9.530911"
"DE0AACW","PassengerStop","Achterwehr","54.315032","9.964132"
"DE0AADF","Station","Adendorf","53.282443","10.45435"
"DE0AAHG","PassengerStop","Ahrensburg-Gartenholz","53.689032","10.251914"
"DE0AAHR","Station","Ahrensburg","53.669294","10.236252"
"DE0AALA","Junction","Alsen Abzw","53.909815","9.503924"
"DE0AALG","Switch","Alsen DB-Grenze","53.909554","9.503792"
"DE0AALH","PassengerStop","Hamburg-Allermöhe               (S-Bahn)","53.490387","10.158621"
"DE0AALM","Junction","Hamburg-Allermöhe","53.490845","10.153612"
"DE0AAMP","Switch","Hamburg Anckelmannsplatz","53.550315","10.030331"
"DE0AASA","Junction","Ashausen Abzw","53.368034","10.148073"
"DE0AASN","PassengerStop","Ashausen","53.368586","10.145619"
"DE0ABAD","Station","Bardowick","53.290335","10.372302"
"DE0ABAE","Station","Bargteheide","53.728167","10.269071"
"DE0ABAF","PassengerStop","Hamburg-Bahrenfeld","53.560026","9.909917"
"DE0ABAG","Station","Hamburg-Barmbek","53.600368","10.034449"
"DE0ABAP","Station","Hamburg-Barmbek                 (S-Bahn)","53.587216","10.045768"
"DE0ABAW","PassengerStop","Bardowick Hp","53.290644","10.371201"
"DE0ABCH","Station","Büchen","53.477357","10.61972"
"DE0ABDF","Station","Beschendorf","54.192592","10.875624"
"DE0ABGS","PassengerStop","Beringstedt","54.113611","9.538024"
"DE0ABIL","Station","Bienenbüttel","53.142131","10.48454"
"DE0ABLZ","Station","Buchholz (Nordheide)","53.32429","9.876385"
"DE0ABRB","PassengerStop","Bredenbek","54.315057","9.867075"
"DE0ABRD","Station","Bordesholm","54.174405","10.043698"
"DE0ABRM","Junction","Brandenbaum","53.853082","10.744194"
"DE0ABRS","Station","Brokstedt","53.989852","9.82318"
"DE0ABSM","Station","Büsum","54.133836","8.867082"
"DE0ABST","Station","Bredstedt","54.621396","8.969899"
"DE0ABUA","Station","Burg (Fehmarn) Abzw","54.448823","11.182239"
"DE0ABUG","Switch","Burg (Fehmarn) DB-Grenze","54.447046","11.186117"
"DE0ABUS","PassengerStop","Büsenbachtal","53.269666","9.858573"
"DE0ABUW","Station","Burg (Fehmarn) West","54.45032","11.180826"
"DE0ABVS","Station","Bad Bevensen","53.078249","10.574083"
"DE0ABWM","Station","Hamburg-Billwerder-Moorfleet","53.515545","10.097065"
"DE0ABXG","Switch","Buxtehude DB-Grenze","53.471494","9.678984"
"DE0ACVG","Switch","Cuxhaven DB-Grenze","53.846377","8.730457"
"DE0ADBG","Switch","Dannenberg Ost DB-Grenze","53.104808","11.107002"
"DE0ADEV","Station","Deutsch Evern","53.199803","10.434364"
"DE0ADST","PassengerStop","Hamburg Dammtor                 (S-Bahn)","53.560904","9.989664"
"DE0AEBR","Switch","Sankt Annen Eiderbrücke","54.361769","9.070408"
"DE0AECH","PassengerStop","Echem","53.337016","10.537152"
"DE0AEGS","Station","Hamburg Elbgaustraße","53.60291","9.892748"
"DE0AELB","PassengerStop","Hamburg Elbbrücken","53.534854","10.024796"
"DE0AERI","Junction","Hamburg Ericus","53.541407","10.00881"
"DE0AEST","Station","Hamburg-Eidelstedt              (S-Bahn)","53.596282","9.905973"
"DE0AFBG","PassengerStop","Hamburg Friedrichsberg","53.576187","10.057371"
"DE0AFEB","Station","Felde-Brandsbek","54.309848","9.947365"
"DE0AFIB","PassengerStop","Fischbek","53.474755","9.819434"
"DE0AFRD","PassengerStop","Friedrichsruh","53.527875","10.340985"
"DE0AGHI","Station","Grüner Hirsch","54.238946","10.887152"
"DE0AGOE","Station","Göhl","54.287628","10.94174"
"DE0AGRO","Station","Großenbrode","54.366458","11.081169"
"DE0AGST","Station","Glückstadt","53.78842","9.42847"
"DE0AGUE","Station","Güster","53.537893","10.656696"
"DE0AHAB","Station","Hamburg-Hammerbrook","53.546464","10.023704"
"DE0AHAF","PassengerStop","Haffkrug","54.054144","10.74243"
"DE0AHAM","PassengerStop","Hammah","53.612432","9.367172"
"DE0AHAN","Station","Handeloh","53.241955","9.844666"
"DE0AHAR","Station","Hamburg-Harburg","53.456053","9.990836"
"DE0AHBG","Switch","Hamburg-Hausbruch DB-Grenze","53.471799","9.913197"
"DE0AHBI","Station","Hamburg-Billwerder","53.507321","10.112602"
"DE0AHBR","Station","Hamburg-Hausbruch","53.472244","9.905168"
"DE0AHCH","PassengerStop","Hamburg Hoheneichen","53.635397","10.067223"
"DE0AHDG","Switch","Hamburg Süd DB-Grenze","53.517323","10.010227"
"DE0AHDT","Switch","Hattstedt","54.534023","9.019351"
"DE0AHEM","PassengerStop","Hemmoor","53.684062","9.165743"
"DE0AHEN","PassengerStop","Hechthausen","53.63881","9.227751"
"DE0AHES","PassengerStop","Holm-Seppensen","53.284551","9.869847"
"DE0AHFS","PassengerStop","Hamburg-Heimfeld","53.465457","9.963139"
"DE0AHIF","PassengerStop","Hittfeld","53.403104","9.973967"
"DE0AHKS","PassengerStop","Halstenbek","53.630021","9.839847"
"DE0AHNU","PassengerStop","Hademarschen","54.122802","9.415129"
"DE0AHOE","Junction","Hörn","54.43559","9.063918"
"DE0AHOG","Station","Horneburg","53.508614","9.576491"
"DE0AHOR","Junction","Hamburg-Horn","53.561951","10.065121"
"DE0AHOT","PassengerStop","Horst in Holstein","53.8043","9.645115"
"DE0AHPF","PassengerStop","Himmelpforten","53.623192","9.310759"
"DE0AHPS","PassengerStop","Hamburg Hochkamp","53.561303","9.842132"
"DE0AHRF","Station","Hamburg-Harburg Rathaus","53.460769","9.980179"
"DE0AHRO","Station","Hamburg-Rothenburgsort","53.537726","10.039431"
"DE0AHRS","PassengerStop","Hamburg-Harburg                 (S-Bahn)","53.456916","9.991781"
"DE0AHSB","Station","Hamburg Hasselbrook             (S-Bahn)","53.564877","10.056448"
"DE0AHSF","PassengerStop","Hamburg Hasselbrook","53.564742","10.056444"
"DE0AHSG","Station","Hasselburg","54.139008","10.823345"
"DE0AHSO","Junction","Hamburg Holstenstraße D","53.562187","9.948113"
"DE0AHST","PassengerStop","Hamburg Holstenstraße","53.561618","9.950092"
"DE0AHWT","Station","Hohenwestedt","54.086729","9.653382"
"DE0AHZH","PassengerStop","Herzhorn","53.783536","9.484094"
"DE0AJHH","PassengerStop","Jarrenwisch","54.212115","8.963187"
"DE0AJUS","PassengerStop","Hamburg Jungfernstieg","53.552273","9.993904"
"DE0AKAD","PassengerStop","Katharinenheerd","54.334117","8.830229"
"DE0AKHD","PassengerStop","Kremperheide","53.881534","9.480178"
"DE0AKRH","PassengerStop","Kronshagen","54.330866","10.083317"
"DE0AKRS","PassengerStop","Krupunder","53.616043","9.867294"
"DE0AKRU","PassengerStop","Kiel-Russee","54.310066","10.070251"
"DE0AKSS","Junction","Kiel Hbf (Ss)","54.295852","10.144175"
"DE0AKTO","PassengerStop","Kating","54.32609","8.871755"
"DE0AKUP","PassengerStop","Kupfermühle","53.762401","10.326795"
"DE0AKWS","PassengerStop","Hamburg Kornweg (Klein Borstel)","53.632332","10.053591"
"DE0ALAA","Station","Hamburg-Langenfelde Abzw","53.586775","9.920596"
"DE0ALAN","PassengerStop","Hamburg Landwehr","53.560869","10.037063"
"DE0ALAS","Station","Hamburg Landungsbrücken","53.546286","9.970561"
"DE0ALAU","Station","Lauenburg (Elbe)","53.36938","10.567358"
"DE0ALBG","Station","Lüneburg","53.249748","10.419924"
"DE0ALHG","Station","Lehnshallig","54.822026","8.753126"
"DE0ALHS","PassengerStop","Lübeck Hochschulstadtteil","53.830531","10.688966"
"DE0ALKN","Junction","Lübeck-Kücknitz","53.917207","10.802211"
"DE0ALKR","PassengerStop","Lübeck-Kücknitz Roter Hahn","53.924495","10.818087"
"DE0ALOF","Station","Hamburg-Lokstedt","53.602827","9.972675"
"DE0ALRA","Station","Lübeck Hgbf Abzw","53.850128","10.655626"
"DE0ALSC","Station","Lübeck-Schlutup","53.885805","10.795323"
"DE0ALSJ","PassengerStop","Lübeck St Jürgen","53.842324","10.703469"
"DE0ALST","PassengerStop","Hamburg-Langenfelde             (S-Bahn)","53.579649","9.930841"
"DE0ALTH","PassengerStop","Lübeck-Travemünde Hafen","53.958876","10.866533"
"DE0ALTK","PassengerStop","Lübeck-Travemünde Skandinavienkai","53.948454","10.854129"
